"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"ENSMUSG00000070287",321.144775815205,-0.192818649170726,0.193104351308648,-0.99852047799034,0.318027039558337,0.572760736987943,"Slc35g2"
"ENSMUSG00000002996",5594.22513488367,-0.167514727464675,0.167642984453058,-0.999234939721446,0.31768089387234,0.572760736987943,"Hbp1"
"ENSMUSG00000051890",206.80082075966,-0.193225728089242,0.193440489146648,-0.998889782287289,0.317848086480581,0.572760736987943,"Klhdc1"
"ENSMUSG00000001228",1185.50158101647,-0.21021830508868,0.210404757745471,-0.999113838209796,0.317739548299151,0.572760736987943,"Uhrf1"
"ENSMUSG00000032656",248.624373229614,-0.264472334722017,0.264716185867144,-0.999078820419208,0.317756510173576,0.572760736987943,"March3"
"ENSMUSG00000009076",930.776169897737,-0.166089055963971,0.166358901458658,-0.998377931734818,0.31809613057982,0.572798041496948,"Zmat5"
"ENSMUSG00000021213",304.273106314014,-0.217070917156542,0.217437810702548,-0.998312650661719,0.318127775072802,0.572798041496948,"Akr1c13"
"ENSMUSG00000070604",119.860561242067,0.284663265901583,0.285256223260451,0.997921316660195,0.318317514426932,0.572995540869604,"Vsig10l"
"ENSMUSG00000035085",175.991813975052,0.280394112507087,0.280959607341703,0.997987273544524,0.31828552985944,0.572995540869604,"1700020L24Rik"
"ENSMUSG00000028098",1316.3912312307,0.17196894813926,0.172380706603042,0.997611342522628,0.318467858831079,0.573144960452952,"Rnf115"
"ENSMUSG00000028243",379.219160354031,-0.197224688663972,0.197729950083068,-0.997444689492497,0.318548708505833,0.573144960452952,"Ubxn2b"
"ENSMUSG00000037613",93.3428541261972,0.293235586557598,0.293971003337934,0.997498335645401,0.31852268126543,0.573144960452952,"Tnfrsf23"
"ENSMUSG00000013419",2971.59979414676,0.166989849911679,0.167421789662415,0.997420050570438,0.318560662917305,0.573144960452952,"Zfp651"
"ENSMUSG00000038305",1353.89859049166,0.183469325998217,0.183961501080062,0.997324575636992,0.318606988605039,0.57315627656066,"Spats2l"
"ENSMUSG00000035399",801.309000511447,-0.157325423834778,0.157764429059205,-0.997217337095288,0.318659027409607,0.573177866113323,"Oser1"
"ENSMUSG00000040354",1919.04699812368,0.18974132493921,0.19030194016477,0.997054075092063,0.318738262965116,0.57324836339304,"Mars"
"ENSMUSG00000045464",259.460515748225,-0.220996972745991,0.221682446371122,-0.996907857900561,0.318809237152496,0.573303986820139,"2810002D19Rik"
"ENSMUSG00000072944",94.1067038691591,0.337869304556866,0.339012329249035,0.996628368370256,0.318944930853183,0.57347596459359,"Nup62cl"
"ENSMUSG00000034998",1340.94066017543,-0.272112459365795,0.273112393866153,-0.99633874359855,0.31908558515267,0.573656817411231,"Foxn2"
"ENSMUSG00000028479",1405.18347338667,0.146606884500033,0.147163544962295,0.996217402466048,0.31914452571416,0.57369073708236,"Gne"
"ENSMUSG00000037570",2150.75078780573,-0.131387886888994,0.131916892069234,-0.995989860191958,0.319255071906791,0.573817402312319,"Mcrs1"
"ENSMUSG00000032288",1800.98421287589,-0.150795496719269,0.151415818233011,-0.99590319214346,0.319297184178692,0.573821050552617,"Imp3"
"ENSMUSG00000087396",58.1174997488652,0.357778929454629,0.359407495187246,0.995468748553037,0.319508336438008,0.574056393630336,"4933407K13Rik"
"ENSMUSG00000033053",102.472565346926,-0.284527624458626,0.285808202297458,-0.995519450356785,0.319483689174432,0.574056393630336,"1700028P14Rik"
"ENSMUSG00000029027",308.084364722256,-0.192315292104138,0.193222506825264,-0.995304818594729,0.319588034914971,0.574127532669436,"Dffb"
"ENSMUSG00000028063",7137.71035905997,0.163893616192352,0.164704610066327,0.995076070586919,0.319699267974096,0.574160940933388,"Lmna"
"ENSMUSG00000021929",1332.6012276254,-0.167875509347246,0.168711341198175,-0.995045787408286,0.319713995642351,0.574160940933388,"Kpna3"
"ENSMUSG00000049957",805.51807477161,-0.156264910487543,0.157047138637538,-0.995019150576181,0.319726950343739,0.574160940933388,"Ccdc137"
"ENSMUSG00000008167",1143.86578780755,-0.167448753816521,0.168349651895922,-0.994648648991815,0.319907177696401,0.574412536799408,"Fbxw9"
"ENSMUSG00000017760",5449.98039064346,0.164022888487141,0.164989674457721,0.994140324394496,0.320154555976703,0.574705076045624,"Ctsa"
"ENSMUSG00000029570",2544.28666617026,0.15062501231609,0.151500557700768,0.994220843817566,0.320115362529637,0.574705076045624,"Lfng"
"ENSMUSG00000025785",1614.55129863898,-0.145369627196562,0.14623733870233,-0.994066416187081,0.320190534125447,0.574705076045624,"Exosc7"
"ENSMUSG00000025782",693.377396307066,0.151885585043228,0.152821889138209,0.993873233080277,0.320284587188188,0.574729775656317,"Taf3"
"ENSMUSG00000034269",2904.18657968125,0.183045260142455,0.184169864781579,0.993893655509503,0.32027464347744,0.574729775656317,"Setd5"
"ENSMUSG00000033732",3066.08025486782,0.160214763404,0.161216235081907,0.9937880221716,0.320326078682542,0.574732189800635,"Sf3b3"
"ENSMUSG00000018347",470.786982458145,-0.160720375615013,0.161794442615429,-0.993361533418242,0.32053380038704,0.575032817837201,"Zkscan6"
"ENSMUSG00000025915",1035.22887121838,-0.209838041125507,0.211357394499051,-0.992811449170516,0.32080184936081,0.575340633505964,"Sgk3"
"ENSMUSG00000003604",552.954120215753,-0.159887743516285,0.161066822876355,-0.992679564052897,0.320866137043282,0.575340633505964,"Aven"
"ENSMUSG00000022035",981.394708584081,-0.168852783223422,0.170090389499269,-0.99272383184323,0.320844557675803,0.575340633505964,"Ccdc25"
"ENSMUSG00000023944",50285.475471215,0.146972407824039,0.148048107571699,0.992734120244405,0.320839542490359,0.575340633505964,"Hsp90ab1"
"ENSMUSG00000028382",4545.18600644923,-0.213966392552333,0.215707535469243,-0.99192822395786,0.32123253994176,0.575925490520505,"Ptbp3"
"ENSMUSG00000041697",13705.5576997724,-0.202281703233136,0.204025507953294,-0.991453006353705,0.321464428365133,0.576066246236827,"Cox6a1"
"ENSMUSG00000052833",3631.365396694,-0.130145720943428,0.131280443351647,-0.991356500791369,0.321511532821056,0.576066246236827,"Sae1"
"ENSMUSG00000040263",1172.68791845031,0.150369632437868,0.151680907721663,0.991355040634375,0.321512245559671,0.576066246236827,"Klhdc4"
"ENSMUSG00000056752",217.743484973,0.345399396209195,0.348314092288617,0.991631989219067,0.321377078590032,0.576066246236827,"Dnah9"
"ENSMUSG00000063704",222.512781804343,0.267584755749292,0.269855500960679,0.991585329173192,0.321399848798391,0.576066246236827,"Mapk15"
"ENSMUSG00000026433",587.42889181382,-0.17346832147851,0.175060361085059,-0.990905767606779,0.321731595792802,0.576128586649485,"Rab29"
"ENSMUSG00000090122",111.167391850024,-0.275151961347124,0.27767370819131,-0.990918308900716,0.321725471385233,0.576128586649485,"Kcne1l"
"ENSMUSG00000105957",91.3492148987465,-0.282657246867945,0.2852649265239,-0.990858744228635,0.321754559837303,0.576128586649485,"Gm43254"
"ENSMUSG00000029136",167.005621076539,-0.225233154734744,0.227318571103505,-0.990826018487456,0.32177054220819,0.576128586649485,"Rbks"
"ENSMUSG00000020752",533.110180703293,0.1717568966718,0.17335361394415,0.990789247273124,0.321788500897547,0.576128586649485,"Recql5"
"ENSMUSG00000024436",407.930824810223,-0.228159679725068,0.230261475325009,-0.990872135267207,0.32174802016402,0.576128586649485,"Mrps18b"
"ENSMUSG00000015656",30009.5059560971,0.162480028465807,0.164085522058033,0.990215507303212,0.322068794447583,0.576558317032837,"Hspa8"
"ENSMUSG00000039956",73.7197938162396,-0.359090193365547,0.362705079341333,-0.990033539143289,0.322157726007826,0.576645412044016,"Mrap"
"ENSMUSG00000042320",85.6577733556728,0.274207046777818,0.277021910247076,0.989838841748123,0.322252896348939,0.576743650972799,"Prox2"
"ENSMUSG00000019986",307.73982769122,0.202806603241981,0.204940334295751,0.989588525552559,0.322375280754995,0.576890564911063,"Ahi1"
"ENSMUSG00000048442",288.48484128735,-0.249883045057881,0.252590346393026,-0.989281849548864,0.322525261884043,0.577086820288958,"Smim5"
"ENSMUSG00000066232",3261.20489953039,-0.160753623947136,0.162516940275588,-0.98914995368814,0.322589780078888,0.57713012891894,"Ipo7"
"ENSMUSG00000079227",194.735295152142,0.332556922662222,0.33626655869591,0.98896816844329,0.32267871596694,0.577217105808162,"Ccr5"
"ENSMUSG00000043157",186.622686235529,-0.296476004299785,0.29985110082821,-0.988744091587116,0.322788364437382,0.577268985045042,"Arl11"
"ENSMUSG00000085514",110.989577584873,-0.295290507893828,0.298646260509815,-0.988763453423931,0.322778889069373,0.577268985045042,"Bcas3os2"
"ENSMUSG00000026820",901.423502971042,-0.211983441151871,0.214568340718764,-0.987953024391977,0.323175654963348,0.577623351606809,"Ptges2"
"ENSMUSG00000055302",11284.9274504659,-0.126648039866758,0.128184238404306,-0.988015698679723,0.323144959852757,0.577623351606809,"Mrfap1"
"ENSMUSG00000090019",2134.427362733,0.157224050151183,0.159097355510769,0.988225414850095,0.323042263913446,0.577623351606809,"Gimap1"
"ENSMUSG00000047264",1257.12446610248,0.142788021891819,0.144532924517079,0.98792730008688,0.323188254147146,0.577623351606809,"Zfp358"
"ENSMUSG00000011305",109.182334655049,-0.508079184569455,0.514164773092252,-0.988164127841358,0.323072273356048,0.577623351606809,"Plin5"
"ENSMUSG00000052957",2211.11709185189,-0.19760557180271,0.200072180501492,-0.987671405926606,0.323313602763834,0.577775251175515,"Gas1"
"ENSMUSG00000039977",163.209531778677,-0.27264003161426,0.276098150316273,-0.987475038503329,0.32340981395908,0.577802932314762,"Deup1"
"ENSMUSG00000023913",450.36573835061,-0.315851638656572,0.319852694439541,-0.987490942385275,0.323402021078692,0.577802932314762,"Pla2g7"
"ENSMUSG00000058586",782.928442173813,-0.15785269561483,0.159894104691244,-0.987232743318736,0.323528553403305,0.57787083849304,"Serhl"
"ENSMUSG00000062753",543.742082814688,-0.24211039767587,0.245222897190247,-0.987307467817893,0.323491930803812,0.57787083849304,"AI413582"
"ENSMUSG00000055723",5302.18444311038,-0.200074250684476,0.20274476774374,-0.986828182601293,0.323726876184209,0.578152939053535,"Rras2"
"ENSMUSG00000026974",1091.94933117211,-0.148182371781689,0.150221532069539,-0.986425645779554,0.323924285415151,0.578289072203928,"Zmynd19"
"ENSMUSG00000028248",2588.70439899863,0.222348674047349,0.225388109914481,0.986514657457816,0.323880626192565,0.578289072203928,"Pnisr"
"ENSMUSG00000038214",393.930784426106,0.222270542493703,0.225311620751102,0.986502790014731,0.323886446817842,0.578289072203928,"Bend3"
"ENSMUSG00000034216",1034.11868462382,0.168159547105923,0.17052858295596,0.986107690517501,0.324080270183611,0.578495404981119,"Vps18"
"ENSMUSG00000044550",135.474635804097,-0.293053637130604,0.297327278225461,-0.985626474905487,0.324316441420555,0.578772647142441,"Tceal3"
"ENSMUSG00000066357",4122.61500052321,0.169419526140383,0.17188616289162,0.985649590928429,0.324305093965525,0.578772647142441,"Wdr6"
"ENSMUSG00000070583",120.56839372978,0.296897627665774,0.301340454658172,0.985256453543755,0.324498116887345,0.57902468420282,"Fv1"
"ENSMUSG00000002944",13360.989547466,-0.203072665257428,0.206183733920893,-0.984911182835309,0.324667699865604,0.579110739007724,"Cd36"
"ENSMUSG00000007589",668.387958572846,-0.170900367997418,0.173517807334992,-0.984915442525617,0.324665607326962,0.579110739007724,"Tinf2"
"ENSMUSG00000021692",468.218456356054,-0.178995772295967,0.181732329768171,-0.984941823638674,0.324652648012658,0.579110739007724,"Dimt1"
"ENSMUSG00000042814",196.21123703517,-0.23031278266983,0.233897976996359,-0.984671973770066,0.324785223486287,0.579177109931459,"Mcts2"
"ENSMUSG00000066152",909.543418340287,0.196131408508988,0.19921072117931,0.98454243500504,0.324848877549135,0.579177109931459,"Slc31a2"
"ENSMUSG00000066026",1921.96988903406,0.156140969279888,0.158595578476799,0.984522839662455,0.324858507212855,0.579177109931459,"Dhrs3"
"ENSMUSG00000020601",2619.98772518769,0.155098977975822,0.157539885966507,0.984506095229728,0.324866736012127,0.579177109931459,"Trib2"
"ENSMUSG00000037251",667.97850559546,-0.166494885521415,0.169135037894872,-0.984390269418349,0.324923660577224,0.57920646554894,"Pomk"
"ENSMUSG00000019852",423.348684350821,-0.306360197508239,0.311282041940922,-0.984188472929583,0.325022852399325,0.579232967591705,"Arfgef3"
"ENSMUSG00000022376",1268.78775875263,0.208507399380333,0.211873412280655,0.984113094398727,0.325059909306493,0.579232967591705,"Adcy8"
"ENSMUSG00000094936",74.6034845014774,-0.276270248750667,0.280697653769048,-0.984227139205005,0.325003844703728,0.579232967591705,"Rbm4"
"ENSMUSG00000025268",8172.94653865402,-0.114746068476005,0.116644376198134,-0.983725681563042,0.32525040905025,0.579500293212618,"Maged2"
"ENSMUSG00000054988",55.9317497523321,-0.337195745662733,0.342870738016661,-0.983448595273091,0.325386703251198,0.57959886073711,"Agtr1b"
"ENSMUSG00000049882",404.993257840836,-0.18766114588594,0.190807885933818,-0.983508333355944,0.325357315927248,0.57959886073711,"Vcpkmt"
"ENSMUSG00000036158",2381.45282179368,0.141172903948486,0.143566894107371,0.983324915024668,0.325447551527113,0.579635126606388,"Prickle1"
"ENSMUSG00000030718",1494.38893979538,0.137396697131602,0.139741276146833,0.983222000829822,0.325498188949819,0.579653199776789,"Ppme1"
"ENSMUSG00000024669",93.2962850508005,0.435698746453886,0.443203696304707,0.983066590117826,0.325574666226647,0.579717278818492,"Cd5"
"ENSMUSG00000106795",671.577620180709,-0.188189149512174,0.191485398109956,-0.982785901012202,0.325712822341981,0.5798911534197,"Gm43050"
"ENSMUSG00000025930",62.6174004320988,-0.387264074475912,0.394274267424751,-0.982220008942946,0.325991472195486,0.580188440720437,"Msc"
"ENSMUSG00000032609",2382.30963042725,0.15513458726674,0.157923123600149,0.982342444413211,0.325931170841295,0.580188440720437,"Klhdc8b"
"ENSMUSG00000024926",1928.57468105105,-0.147207618346453,0.14987541803069,-0.982199884949176,0.326001384266219,0.580188440720437,"Kat5"
"ENSMUSG00000034112",192.140221121391,0.238666045496946,0.243088939011455,0.98180545140188,0.326195702016095,0.58046210939247,"Atp2c2"
"ENSMUSG00000028064",722.97185487701,0.229418197066235,0.233705589273093,0.981654729695625,0.32626997496406,0.580522118019574,"Sema4a"
"ENSMUSG00000097616",68.9642361163394,-0.302443006124643,0.308213985344178,-0.981276063079711,0.326456623556016,0.580780721584355,"1110019D14Rik"
"ENSMUSG00000030432",24677.8443571441,-0.163346149549286,0.166490659690158,-0.981112993685508,0.326537023472512,0.580780721584355,"Rpl28"
"ENSMUSG00000024078",498.355760948167,-0.160688036158479,0.163781350418632,-0.981113147179177,0.326536947787772,0.580780721584355,"Ttc27"
"ENSMUSG00000027333",2269.40364819217,0.17676636570424,0.18026379770411,0.980598256308732,0.326790894555524,0.580795687287156,"Smox"
"ENSMUSG00000028197",198.32196658949,0.23653132268554,0.241230454487844,0.980520155250378,0.326829425592716,0.580795687287156,"Col24a1"
"ENSMUSG00000001847",14225.3196084908,-0.14994961640287,0.152878604116428,-0.980841088061429,0.326671112733594,0.580795687287156,"Rac1"
"ENSMUSG00000033313",246.603164307573,-0.200294048556836,0.204232983462363,-0.980713522180651,0.326734033705788,0.580795687287156,"Fbxl8"
"ENSMUSG00000032435",1991.21418784961,0.14371738838322,0.14650228342401,0.980990773824802,0.326597291323339,0.580795687287156,"Dync1li1"
"ENSMUSG00000036278",687.293661111925,-0.222261440011159,0.226643606649216,-0.980664944831914,0.326757996210569,0.580795687287156,"Macrod1"
"ENSMUSG00000024803",568.488362102975,-0.69006146866545,0.703494020211743,-0.980905947797182,0.326639124144608,0.580795687287156,"Ankrd1"
"ENSMUSG00000018740",279.014233703013,0.242528458423897,0.247379473417962,0.980390390006737,0.326893451600752,0.580837365410993,"Slc25a35"
"ENSMUSG00000016528",6983.64090717135,0.131553626736723,0.134231385965359,0.980051169036376,0.327060861281073,0.580886568098395,"Mapkapk2"
"ENSMUSG00000034035",361.996177583263,-0.208478553240782,0.212767733129918,-0.97984102276205,0.32716459895064,0.580886568098395,"Ccdc17"
"ENSMUSG00000036634",79.2511053720108,0.318870060762629,0.325376410200543,0.980003622776759,0.327084330387187,0.580886568098395,"Mag"
"ENSMUSG00000044749",140.284061965315,0.252228946277915,0.257383797755714,0.979972121311647,0.327099880293114,0.580886568098395,"Abca6"
"ENSMUSG00000043644",119.267003758467,-0.270646146606181,0.27614714278724,-0.980079474567305,0.327046890028169,0.580886568098395,"0610009L18Rik"
"ENSMUSG00000022353",3245.2124488212,0.145332646948343,0.148319864934073,0.979859623071679,0.327155416137987,0.580886568098395,"Mtss1"
"ENSMUSG00000029521",372.068060024194,-0.167158945808911,0.170726144207946,-0.979105728559711,0.327527741441498,0.5810346883809,"Chek2"
"ENSMUSG00000000148",761.416824328362,0.146306450290371,0.149400495580606,0.97929026086419,0.32743658120205,0.5810346883809,"Brat1"
"ENSMUSG00000031605",1216.87499156774,-0.165726247776294,0.169233674715805,-0.97927465118629,0.327444291853538,0.5810346883809,"Klhl2"
"ENSMUSG00000010067",1423.92385101447,-0.16371304946791,0.167150967863133,-0.979432255528199,0.327366446066436,0.5810346883809,"Rassf1"
"ENSMUSG00000048763",445.906334476153,0.227872973753632,0.232736628454284,0.979102323802858,0.327529423569784,0.5810346883809,"Hoxb3"
"ENSMUSG00000001445",1783.66546958869,-0.188281782610092,0.192253863215935,-0.979339397714045,0.327412310034156,0.5810346883809,"Mrpl10"
"ENSMUSG00000024397",219.14654416048,0.338199505769841,0.345419868699315,0.979096851154907,0.327532127356375,0.5810346883809,"Aif1"
"ENSMUSG00000054364",17764.2968323684,0.157371906718236,0.160765796320401,0.978889230919481,0.32763471377786,0.581144661435242,"Rhob"
"ENSMUSG00000028730",144.474462441856,0.282637368846881,0.288759772689918,0.978797587399365,0.327680002031929,0.581152986755339,"Cfap57"
"ENSMUSG00000001588",227.570042422211,0.334015195653819,0.341293596716568,0.978674076710576,0.327741044781666,0.581189247751063,"Acap1"
"ENSMUSG00000030560",7480.70887801375,0.198113117623979,0.202460770847732,0.978525947493196,0.327814264491059,0.581247090717612,"Ctsc"
"ENSMUSG00000039646",1808.91862986831,0.149030355869186,0.15231436618207,0.978439260883916,0.327857118275819,0.58125108423983,"Vasn"
"ENSMUSG00000040714",366.915575807418,0.172957748034268,0.176804215697741,0.978244479927738,0.327953422084205,0.581349825477648,"Klc3"
"ENSMUSG00000033900",234.60178060085,0.201859338864441,0.206365923249992,0.978162167888095,0.327994124407026,0.581349991953818,"Map9"
"ENSMUSG00000064043",815.486720588025,0.207786966013668,0.212503765877805,0.977803688115109,0.328171426599801,0.581592243525966,"Trerf1"
"ENSMUSG00000038324",4382.54095321156,0.141221762034617,0.144486057048235,0.977407543120038,0.328367430110467,0.581795560576911,"Trpc4ap"
"ENSMUSG00000021423",636.409593415835,0.20754973050004,0.212341658606062,0.977432934557076,0.328354864729648,0.581795560576911,"Ly86"
"ENSMUSG00000041431",1055.482650604,-0.208315711691648,0.213161629236394,-0.977266464128159,0.328437251108615,0.581847257377915,"Ccnb1"
"ENSMUSG00000039063",294.568779012371,-0.179855581592278,0.184265236505314,-0.97606898079818,0.329030281787702,0.582825725571981,"Echdc3"
"ENSMUSG00000043572",218.113467091942,-0.194147480002642,0.19897691591266,-0.975728662353284,0.329198944540241,0.582908112558823,"Pars2"
"ENSMUSG00000063727",316.461846176267,-0.270402635748678,0.277112229004295,-0.975787451604984,0.329169804423748,0.582908112558823,"Tnfrsf11b"
"ENSMUSG00000022515",1184.97185512728,-0.153759210492694,0.15758013830066,-0.975752478394984,0.329187139421941,0.582908112558823,"Anks3"
"ENSMUSG00000028339",1171.83675075751,0.231642101834729,0.237448685338439,0.975545943767034,0.329289523482706,0.582996391068319,"Col15a1"
"ENSMUSG00000026637",868.948441755801,-0.190953347039801,0.19580075567079,-0.975243156675351,0.329439659441222,0.583085826994188,"Traf5"
"ENSMUSG00000021494",1419.80997631899,0.146519016303531,0.150257097652117,0.975122098010702,0.329499698379853,0.583085826994188,"Ddx41"
"ENSMUSG00000042590",1201.70250606302,-0.202255135956658,0.207416588489106,-0.975115526824322,0.329502957556788,0.583085826994188,"Ipo11"
"ENSMUSG00000025731",620.632768599117,-0.15377297064567,0.157673895508571,-0.975259538997763,0.329431535187265,0.583085826994188,"Mettl26"
"ENSMUSG00000030522",1218.44650570131,0.174738375092446,0.179225982034671,0.974961180899787,0.329579516052472,0.583127962972489,"Mtmr10"
"ENSMUSG00000036768",423.233016668299,-0.268785945306679,0.275705239689441,-0.974903290229247,0.329608233890289,0.583127962972489,"Kif15"
"ENSMUSG00000037214",366.57685316915,-0.176225391053681,0.180846178439767,-0.974449073649487,0.329833613458191,0.583454591655439,"Thap1"
"ENSMUSG00000033722",472.545026387096,0.217713500233984,0.223574070099096,0.973786898174218,0.330162359752176,0.583522464736085,"BC034090"
"ENSMUSG00000015843",93.8270397335948,-0.304627635830702,0.31274534480419,-0.974043709655948,0.330034836920668,0.583522464736085,"Rxrg"
"ENSMUSG00000026520",2009.21835198844,-0.183604826136042,0.188573539589697,-0.97365105695918,0.330229826239522,0.583522464736085,"Pycr2"
"ENSMUSG00000028444",218.852478579172,0.211023592995322,0.216599998878956,0.974254820348589,0.329930031252332,0.583522464736085,"Cntfr"
"ENSMUSG00000028841",288.298603940088,0.224584653433144,0.230640714338042,0.97374244646146,0.330184436023198,0.583522464736085,"Cnksr1"
"ENSMUSG00000030505",620.354717107561,-0.155382793079315,0.159580756132521,-0.973693801464887,0.330208595920272,0.583522464736085,"Prmt3"
"ENSMUSG00000058317",1749.51392123041,-0.132275770894146,0.135815265431872,-0.973938904978978,0.330086875091952,0.583522464736085,"Ube2e2"
"ENSMUSG00000025544",5574.1167104993,-0.166010156127391,0.170490117181985,-0.973723045484145,0.330194071524781,0.583522464736085,"Tm9sf2"
"ENSMUSG00000025384",932.332416304281,0.175596843734189,0.180352200859143,0.973632940977149,0.330238824342817,0.583522464736085,"Faap100"
"ENSMUSG00000063015",10137.0675913939,-0.150506059139107,0.154598751265835,-0.973527003981484,0.330291445812366,0.583543420739212,"Ccni"
"ENSMUSG00000040134",161.706099608381,0.409320131436638,0.420555489776203,0.973284480615047,0.33041193347222,0.583684259574074,"Rdh7"
"ENSMUSG00000071796",247.538299342027,0.215282286256883,0.221269956376471,0.972939525014411,0.330583359333435,0.583915036670877,"6820431F20Rik"
"ENSMUSG00000037826",576.226249018078,-0.264769679517331,0.272227646032198,-0.972603934157425,0.330750186602239,0.584137635257545,"Ppm1k"
"ENSMUSG00000058886",1360.96164447343,0.161161589701741,0.16576321773077,0.972239752026878,0.330931288641953,0.584157477177716,"Deaf1"
"ENSMUSG00000002343",376.434704148822,-0.19809305186865,0.203740810312941,-0.972279689888265,0.330911425041264,0.584157477177716,"Armc6"
"ENSMUSG00000032121",766.677462219316,-0.174150603422776,0.179135757633358,-0.972171082555243,0.330965444075751,0.584157477177716,"Tmem218"
"ENSMUSG00000006575",234.799649056254,0.179611299289442,0.184723569620565,0.972324753459322,0.330889013030158,0.584157477177716,"Rundc3a"
"ENSMUSG00000024312",611.337884424542,0.182090149759885,0.187262500295435,0.972379144103117,0.330861963581001,0.584157477177716,"Wdr46"
"ENSMUSG00000067722",754.087519933761,-0.154831379966754,0.159316902143459,-0.971845283731005,0.331127523871511,0.584371502927089,"BC003965"
"ENSMUSG00000033159",2790.10779296709,0.155007078653621,0.159540369063823,0.971585308240143,0.331256894412757,0.584527757970298,"Cnppd1"
"ENSMUSG00000035266",252.970938956078,-0.196828431435277,0.202618489064905,-0.971423843616892,0.331337259845631,0.584597511948491,"Helq"
"ENSMUSG00000097187",177.645841257211,0.254267279972747,0.261837790258101,0.971087021938691,0.331504945938161,0.584674549073861,"Gm19426"
"ENSMUSG00000034297",1740.68580658754,0.231866120161488,0.238796088142005,0.970979558189426,0.331558458123787,0.584674549073861,"Med13"
"ENSMUSG00000041297",1423.30226536063,0.165210056683941,0.170157205990474,0.970926007642548,0.33158512600801,0.584674549073861,"Cdk13"
"ENSMUSG00000022141",2262.12392494859,0.199178552772035,0.205087711282213,0.97118716439306,0.331455084459374,0.584674549073861,"Nipbl"
"ENSMUSG00000019214",294.912345423383,0.221088050889605,0.227654522215526,0.971155981168233,0.331470610238625,0.584674549073861,"Chtf18"
"ENSMUSG00000067071",1619.31497477943,-0.172081916015109,0.177251568793364,-0.970834375044199,0.331630761765281,0.584683003131991,"Hes6"
"ENSMUSG00000025889",3292.22547723249,-0.553431221610289,0.570157332667028,-0.970664042890585,0.331715603027693,0.584688570911654,"Snca"
"ENSMUSG00000023915",1586.71158187727,0.185026220008888,0.190603639857274,0.970738125187107,0.331678701426588,0.584688570911654,"Tnfrsf21"
"ENSMUSG00000032267",573.533354739538,-0.169864747744169,0.175028198282279,-0.970499321887652,0.331797662757765,0.584761213842196,"Usp28"
"ENSMUSG00000027649",1590.60239025168,0.168161006761404,0.173381435178623,0.96989049945376,0.332101076153904,0.585098978254459,"Ctnnbl1"
"ENSMUSG00000030259",3607.76443713301,0.157442730985912,0.162325629283267,0.969919116784484,0.33208681037647,0.585098978254459,"Rassf8"
"ENSMUSG00000031626",291.541071255313,-0.261767090887885,0.269899502984707,-0.969868740005489,0.332111923532812,0.585098978254459,"Sorbs2"
"ENSMUSG00000032370",729.782804013333,-0.164873572226122,0.170105509614673,-0.969242986894414,0.332423967863188,0.585576660997835,"Lactb"
"ENSMUSG00000040407",1346.92118482064,0.289394542104567,0.298636626328949,0.969052408815379,0.332519041050849,0.585672070827259,"Akap9"
"ENSMUSG00000039754",329.91253643589,-0.179262385548842,0.185027685527823,-0.968840879339034,0.332624586768799,0.585719917722009,"Alkbh4"
"ENSMUSG00000032396",819.919004048873,0.15516146979072,0.160152796356063,0.968833971813729,0.332628033744058,0.585719917722009,"Dis3l"
"ENSMUSG00000044689",56.7189084329296,0.31716605971227,0.327546851396498,0.96830746001688,0.332890840177917,0.586051639539914,"Gm13749"
"ENSMUSG00000044288",247.704587552937,-0.343069433401491,0.354303498480798,-0.968292536970487,0.332898290914961,0.586051639539914,"Cnr1"
"ENSMUSG00000033831",609.027227707661,0.574474773357426,0.593467358078947,0.96799725467126,0.333045740780414,0.586167054956037,"Fgb"
"ENSMUSG00000016487",5033.63239518609,0.141102043703163,0.145765474608279,0.968007301333541,0.333040723264816,0.586167054956037,"Ppfibp1"
"ENSMUSG00000028644",184.883910826075,0.345734623856942,0.357299604734332,0.967632259526318,0.333228060162715,0.586274091580699,"Ermap"
"ENSMUSG00000038080",623.18307304262,0.165615455080126,0.171132298105573,0.967762701217027,0.33316289560336,0.586274091580699,"Kdm1b"
"ENSMUSG00000024304",1042.83900644807,-0.237691539145899,0.245643117203822,-0.96762955075462,0.333229413466901,0.586274091580699,"Cdh2"
"ENSMUSG00000055493",379.554751568713,-0.22660007158111,0.234306267547788,-0.967110585443018,0.333488754328982,0.586514128620848,"Epm2a"
"ENSMUSG00000046463",64.3528551277924,0.341675642221584,0.353290426601828,0.967123976463324,0.333482060841168,0.586514128620848,"5930403N24Rik"
"ENSMUSG00000034706",376.586778021386,0.213639266512599,0.220886651028876,0.967189576723998,0.333449271870402,0.586514128620848,"Dnaic2"
"ENSMUSG00000085315",79.0666229201626,-0.329270942997492,0.340514594674002,-0.966980411846151,0.333553825985409,0.586556513058237,"A430018G15Rik"
"ENSMUSG00000034551",60.5314931269234,-0.405502399370857,0.419391935041024,-0.966881729213967,0.333603161281256,0.586571217993424,"Hdx"
"ENSMUSG00000058099",623.972763615104,0.257333345212384,0.266172633585801,0.966791145076274,0.3336484519678,0.586578808592783,"Nfam1"
"ENSMUSG00000002104",68.1282061083803,-0.392700619700192,0.406376132471769,-0.966347647711503,0.333870251132219,0.586711827583028,"Rapsn"
